com.samsung.shealth.calories_burned.details,6105031,1
2618a435-887e-4a0d-80c6-58e1b8a80f78.extra_data.json,,0.0,4469061,com.sec.android.app.shealth,1575385200910,1575298800281,2618a435-887e-4a0d-80c6-58e1b8a80f78,1543.2175,310.58917,1575331200000,CHxXcBbd2u,
dcf0ab2e-69f9-48f4-b7f1-d19a92938ff8.extra_data.json,,0.0,6345600,com.sec.android.app.shealth,1577848072757,1577026800937,dcf0ab2e-69f9-48f4-b7f1-d19a92938ff8,1502.6117,400.00977,1577059200000,CHxXcBbd2u,
c1e2fdb2-c38b-4c42-b67b-861702522f2d.extra_data.json,,0.0,3716282,com.sec.android.app.shealth,1574262014898,1574175600613,c1e2fdb2-c38b-4c42-b67b-861702522f2d,1557.3966,250.07997,1574208000000,CHxXcBbd2u,
91c3407b-e701-424b-814f-8b6a79c79750.extra_data.json,,0.0,7648974,com.sec.android.app.shealth,1571324401242,1571238000642,91c3407b-e701-424b-814f-8b6a79c79750,1483.322,493.02765,1571270400000,CHxXcBbd2u,
4f854c95-dced-48b7-8586-dd186d325a5b.extra_data.json,,0.0,5377778,com.sec.android.app.shealth,1577848072266,1575817200913,4f854c95-dced-48b7-8586-dd186d325a5b,1520.7776,395.52914,1575849600000,CHxXcBbd2u,
73e62114-e3a5-449f-86cd-abb1c7d5ee9d.extra_data.json,,0.0,1517482,com.sec.android.app.shealth,1577848073121,1577545201639,73e62114-e3a5-449f-86cd-abb1c7d5ee9d,1593.2349,87.41333,1577577600000,CHxXcBbd2u,
b2a4dcd0-7ab0-4438-96ff-84e5a34fb51e.extra_data.json,,0.0,5233008,com.sec.android.app.shealth,1574780401124,1574694000708,b2a4dcd0-7ab0-4438-96ff-84e5a34fb51e,1528.8281,344.04953,1574726400000,CHxXcBbd2u,
c0bb43e6-af31-480e-a757-348eb2e8deb2.extra_data.json,,0.0,4995251,com.sec.android.app.shealth,1571842801850,1571756400623,c0bb43e6-af31-480e-a757-348eb2e8deb2,1533.3065,334.93765,1571788800000,CHxXcBbd2u,
37024fc3-d125-4493-82ae-96caba81a96f.extra_data.json,,0.0,7829130,com.sec.android.app.shealth,1578150001104,1578063600325,37024fc3-d125-4493-82ae-96caba81a96f,1474.766,487.42004,1578096000000,CHxXcBbd2u,
223e7f05-e528-47ae-9e8f-4ff18ea88c58.extra_data.json,,0.0,3468817,com.sec.android.app.shealth,1577848072414,1576335600665,223e7f05-e528-47ae-9e8f-4ff18ea88c58,1556.6085,204.77998,1576368000000,CHxXcBbd2u,
48c7e4a2-5f91-457d-9bf2-092b027334d2.extra_data.json,,0.0,4866363,com.sec.android.app.shealth,1575298800613,1575212401132,48c7e4a2-5f91-457d-9bf2-092b027334d2,1535.7343,406.58237,1575244800000,CHxXcBbd2u,
dc379a2d-effc-4734-8e7c-e008d6648bf8.extra_data.json,,0.0,2940683,com.sec.android.app.shealth,1572401519869,1572274800847,dc379a2d-effc-4734-8e7c-e008d6648bf8,1572.0055,184.36867,1572307200000,CHxXcBbd2u,
6e96f6d1-eaa3-4b73-97c2-fe7e8269669a.extra_data.json,,0.0,7072387,com.sec.android.app.shealth,1578668623922,1578582000536,6e96f6d1-eaa3-4b73-97c2-fe7e8269669a,1488.97,443.007,1578614400000,CHxXcBbd2u,
6dea4a73-0fa5-4316-9828-b3ab29d207bc.extra_data.json,,0.0,5916575,com.sec.android.app.shealth,1577848072642,1576854001827,6dea4a73-0fa5-4316-9828-b3ab29d207bc,1510.6644,361.1199,1576886400000,CHxXcBbd2u,
edde4bf1-820b-434e-a0fd-567f0e32644b.extra_data.json,,0.0,6819315,com.sec.android.app.shealth,1577848072247,1575732146229,edde4bf1-820b-434e-a0fd-567f0e32644b,1493.7202,395.85608,1575763200000,CHxXcBbd2u,
df60e1c2-d077-49d1-b7c1-b0e84c56cbf5.extra_data.json,,0.0,6668988,com.sec.android.app.shealth,1572879602438,1572793201210,df60e1c2-d077-49d1-b7c1-b0e84c56cbf5,1501.7805,485.27936,1572825600000,CHxXcBbd2u,
208be775-b65f-4107-8e08-ab2b559842af.extra_data.json,,0.0,1071538,com.sec.android.app.shealth,1579186930544,1579100400338,208be775-b65f-4107-8e08-ab2b559842af,1601.6052,65.98999,1579132800000,CHxXcBbd2u,
9e6cb152-5040-4c9a-a6a6-7dd3f19e185b.extra_data.json,,0.0,2617020,com.sec.android.app.shealth,1577848072395,1576249200992,9e6cb152-5040-4c9a-a6a6-7dd3f19e185b,1572.5966,163.30116,1576281600000,CHxXcBbd2u,
5ed747b1-cf25-4a51-9ca5-74637ffcb473.extra_data.json,,0.0,12426831,com.sec.android.app.shealth,1573657240872,1573570800887,5ed747b1-cf25-4a51-9ca5-74637ffcb473,1393.3282,800.5686,1573603200000,CHxXcBbd2u,
432312df-e8e5-4604-9211-90288f93b976.extra_data.json,,0.0,6100073,com.sec.android.app.shealth,1573400249920,1573311601513,432312df-e8e5-4604-9211-90288f93b976,1512.4965,347.7781,1573344000000,CHxXcBbd2u,
73722edc-27bc-4d01-8966-617c913794b9.extra_data.json,,0.0,2829031,com.sec.android.app.shealth,1579705202182,1579618801525,73722edc-27bc-4d01-8966-617c913794b9,1568.6172,167.6,1579651200000,CHxXcBbd2u,
c145082c-41b1-4eb8-8baf-003d11d99bcb.extra_data.json,,0.0,3537870,com.sec.android.app.shealth,1574175601160,1574091357341,c145082c-41b1-4eb8-8baf-003d11d99bcb,1560.7571,220.72496,1574121600000,CHxXcBbd2u,
68534688-a4ec-4597-8577-0e024a585776.extra_data.json,,0.0,5887957,com.sec.android.app.shealth,1577848072552,1576767695162,68534688-a4ec-4597-8577-0e024a585776,1511.2015,388.45795,1576800000000,CHxXcBbd2u,
a0c4b371-0fd9-4ff8-ae60-d88c3795ac1a.extra_data.json,,0.0,6258520,com.sec.android.app.shealth,1574112882787,1573830059600,a0c4b371-0fd9-4ff8-ae60-d88c3795ac1a,1509.5121,391.00494,1573862400000,CHxXcBbd2u,
559e1935-41ee-4ff0-8f9a-ca69726d972b.extra_data.json,,0.0,1746759,com.sec.android.app.shealth,1580223601590,1580137200500,559e1935-41ee-4ff0-8f9a-ca69726d972b,1588.9314,102.80999,1580169600000,CHxXcBbd2u,
71c526d9-d294-4c14-84fa-6d6f1da334e5.extra_data.json,,0.0,2247405,com.sec.android.app.shealth,1577848072908,1577286000516,71c526d9-d294-4c14-84fa-6d6f1da334e5,1579.5343,132.99,1577318400000,CHxXcBbd2u,
b43e7d39-280b-4ceb-ad83-99a712c66697.extra_data.json,,0.0,9350428,com.sec.android.app.shealth,1574434800851,1574348400554,b43e7d39-280b-4ceb-ad83-99a712c66697,1451.274,656.44836,1574380800000,CHxXcBbd2u,
15f374dc-aa17-4f70-ab62-d739961e5664.extra_data.json,,0.0,7799615,com.sec.android.app.shealth,1574694001052,1574607631256,15f374dc-aa17-4f70-ab62-d739961e5664,1480.4846,528.72296,1574640000000,CHxXcBbd2u,
bf893501-9983-4fd1-9ec6-0306912f62ed.extra_data.json,,0.0,2283708,com.sec.android.app.shealth,1580742000491,1580655600854,bf893501-9983-4fd1-9ec6-0306912f62ed,1578.8528,137.79001,1580688000000,CHxXcBbd2u,
2d4945b9-efb2-4802-94ee-85c9c228b850.extra_data.json,,0.0,5780737,com.sec.android.app.shealth,1575212401765,1575126001471,2d4945b9-efb2-4802-94ee-85c9c228b850,1518.5114,329.62167,1575158400000,CHxXcBbd2u,
d6ba2cfe-8ba5-4a82-ac4d-aa63a528aa40.extra_data.json,,0.0,2758361,com.sec.android.app.shealth,1577890801128,1577848070299,d6ba2cfe-8ba5-4a82-ac4d-aa63a528aa40,1569.9437,160.91997,1577836800000,CHxXcBbd2u,
7817826e-de1f-4400-8d10-80e1e016c171.extra_data.json,,0.0,4547762,com.sec.android.app.shealth,1574953200408,1574866800442,7817826e-de1f-4400-8d10-80e1e016c171,1541.7352,369.27734,1574899200000,CHxXcBbd2u,
a29fe717-8b73-40a0-9b6a-4124e9b1703f.extra_data.json,,0.0,4642960,com.sec.android.app.shealth,1578409202509,1578322800280,a29fe717-8b73-40a0-9b6a-4124e9b1703f,1534.5701,276.16998,1578355200000,CHxXcBbd2u,
10845735-ff3f-4de5-92a3-8226fc4c6e22.extra_data.json,,0.0,5579875,com.sec.android.app.shealth,1577848072230,1575644499306,10845735-ff3f-4de5-92a3-8226fc4c6e22,1516.9843,328.8817,1575676800000,CHxXcBbd2u,
4181ce1f-d0d5-4092-9600-23cc0a1b0a98.extra_data.json,,0.0,4215853,com.sec.android.app.shealth,1575471601692,1575385200777,4181ce1f-d0d5-4092-9600-23cc0a1b0a98,1547.9868,283.0183,1575417600000,CHxXcBbd2u,
96cba03e-e5b7-4a9f-a32d-41686d8dd0b3.extra_data.json,,0.0,5305122,com.sec.android.app.shealth,1577848072363,1576162802761,96cba03e-e5b7-4a9f-a32d-41686d8dd0b3,1522.1414,383.0983,1576195200000,CHxXcBbd2u,
8f305020-5a65-46f6-aeb2-d87b67a6c6d9.extra_data.json,,0.0,1901490,com.sec.android.app.shealth,1578927608096,1578841201175,8f305020-5a65-46f6-aeb2-d87b67a6c6d9,1586.0271,120.04998,1578873600000,CHxXcBbd2u,
508d5064-4121-43c0-afc7-ed7e03184b29.extra_data.json,,0.0,9802156,com.sec.android.app.shealth,1577848072972,1577372400338,508d5064-4121-43c0-afc7-ed7e03184b29,1437.7324,576.80347,1577404800000,CHxXcBbd2u,
5f9ede26-66ca-4ccc-809f-7ae3957f9001.extra_data.json,,0.0,5005455,com.sec.android.app.shealth,1572015602165,1571929200687,5f9ede26-66ca-4ccc-809f-7ae3957f9001,1533.1143,317.32996,1571961600000,CHxXcBbd2u,
7763411a-92fe-4166-9bea-ebceedf8d62c.extra_data.json,,0.0,2650167,com.sec.android.app.shealth,1577848072497,1576681200360,7763411a-92fe-4166-9bea-ebceedf8d62c,1571.9745,197.29166,1576713600000,CHxXcBbd2u,
29a5f455-6dd6-4613-b0b2-9c825c721726.extra_data.json,,0.0,3352583,com.sec.android.app.shealth,1579446002437,1579359600511,29a5f455-6dd6-4613-b0b2-9c825c721726,1558.7903,205.5125,1579392000000,CHxXcBbd2u,
93203e56-d9be-4164-905c-ec34237ed840.extra_data.json,,0.0,4584525,com.sec.android.app.shealth,1577977270352,1577890800762,93203e56-d9be-4164-905c-ec34237ed840,1535.6667,279.58,1577923200000,CHxXcBbd2u,
6fa9e075-ffa3-4b2e-8817-13d244dfcaf6.extra_data.json,,0.0,4024955,com.sec.android.app.shealth,1577848072855,1577199600407,6fa9e075-ffa3-4b2e-8817-13d244dfcaf6,1546.1699,240.74933,1577232000000,CHxXcBbd2u,
d8054e20-0276-4785-bbf7-aa946e046e25.extra_data.json,,0.0,336568,com.sec.android.app.shealth,1579964401080,1579878001133,d8054e20-0276-4785-bbf7-aa946e046e25,1615.4005,18.460001,1579910400000,CHxXcBbd2u,
9849f80e-c134-4daf-bb42-22db9f65174b.extra_data.json,,0.0,6127688,com.sec.android.app.shealth,1577848073187,1577718000703,9849f80e-c134-4daf-bb42-22db9f65174b,1506.7019,372.68997,1577750400000,CHxXcBbd2u,
3ef83229-c283-4476-8c6a-0c97f5cd5bcf.extra_data.json,,0.0,271869,com.sec.android.app.shealth,1580482801142,1580396402692,3ef83229-c283-4476-8c6a-0c97f5cd5bcf,1616.6149,15.579998,1580428800000,CHxXcBbd2u,
de68e3b1-d5b7-4ccb-bb40-a1dacb05533c.extra_data.json,,0.0,5182881,com.sec.android.app.shealth,1578495602885,1578409202041,de68e3b1-d5b7-4ccb-bb40-a1dacb05533c,1524.4358,312.91663,1578441600000,CHxXcBbd2u,
c45f33bd-5580-48e8-bc06-f055a0c75039.extra_data.json,,0.0,1478481,com.sec.android.app.shealth,1581001201338,1580914800677,c45f33bd-5580-48e8-bc06-f055a0c75039,1593.9669,86.95998,1580947200000,CHxXcBbd2u,
8d2ccff0-0525-4cab-abb3-3c4dc7a73cbb.extra_data.json,,0.0,2994965,com.sec.android.app.shealth,1578322800448,1578236401475,8d2ccff0-0525-4cab-abb3-3c4dc7a73cbb,1565.5027,179.32005,1578268800000,CHxXcBbd2u,
5cc94d17-ebc4-4e02-b1aa-a17e4866282c.extra_data.json,,0.0,3761499,com.sec.android.app.shealth,1579014001502,1578927607946,5cc94d17-ebc4-4e02-b1aa-a17e4866282c,1551.115,223.83833,1578960000000,CHxXcBbd2u,
5ddb379b-b7a0-4bed-a9db-406b064f75e7.extra_data.json,,0.0,5178084,com.sec.android.app.shealth,1581519629447,1581433200800,5ddb379b-b7a0-4bed-a9db-406b064f75e7,1524.5259,285.79846,1581465600000,CHxXcBbd2u,
e3a0473f-fe0a-48bc-8ab8-d517a03a863c.extra_data.json,,0.0,1791806,com.sec.android.app.shealth,1579532402038,1579446001692,e3a0473f-fe0a-48bc-8ab8-d517a03a863c,1588.0858,102.26001,1579478400000,CHxXcBbd2u,
c367f1d9-14af-4c0a-9ca9-14eb4a57afb8.extra_data.json,,0.0,3950181,com.sec.android.app.shealth,1582038001132,1581951600741,c367f1d9-14af-4c0a-9ca9-14eb4a57afb8,1547.5734,241.24728,1581984000000,CHxXcBbd2u,
9b829c58-58cb-4285-a2a8-19e492961291.extra_data.json,,0.0,1938931,com.sec.android.app.shealth,1580050801846,1579964400836,9b829c58-58cb-4285-a2a8-19e492961291,1585.3243,119.46001,1579996800000,CHxXcBbd2u,
60984657-ec82-4846-8ef8-1e3ac8fa93b3.extra_data.json,,0.0,4332857,com.sec.android.app.shealth,1582556401048,1582470001247,60984657-ec82-4846-8ef8-1e3ac8fa93b3,1540.3906,261.78265,1582502400000,CHxXcBbd2u,
ba42726f-ab14-414f-a162-3f72a190a916.extra_data.json,,0.0,2745332,com.sec.android.app.shealth,1580569201234,1580482800649,ba42726f-ab14-414f-a162-3f72a190a916,1570.1884,175.65001,1580515200000,CHxXcBbd2u,
132054f9-470f-416c-b5f6-c2eadcd07e7b.extra_data.json,,0.0,4270137,com.sec.android.app.shealth,1583074801594,1582988400838,132054f9-470f-416c-b5f6-c2eadcd07e7b,1541.5679,263.0075,1583020800000,CHxXcBbd2u,
8c4b4f5e-a72f-4411-90d0-686b32d16c1c.extra_data.json,,0.0,1528608,com.sec.android.app.shealth,1581090967093,1581001200702,8c4b4f5e-a72f-4411-90d0-686b32d16c1c,1593.026,88.83998,1581033600000,CHxXcBbd2u,
5aa48809-3c41-4419-bb8a-785a52b5f897.extra_data.json,,0.0,5215849,com.sec.android.app.shealth,1572534001341,1572447600769,5aa48809-3c41-4419-bb8a-785a52b5f897,1529.1514,377.46747,1572480000000,CHxXcBbd2u,
67cb85f4-c2de-42f3-a307-97aa13f1e165.extra_data.json,,0.0,2122550,com.sec.android.app.shealth,1583593201091,1583506801744,67cb85f4-c2de-42f3-a307-97aa13f1e165,1581.8778,120.68001,1583539200000,CHxXcBbd2u,
ec01b161-4abd-4d8b-978d-aa2b93457c94.extra_data.json,,0.0,9288057,com.sec.android.app.shealth,1573052401889,1572966271816,ec01b161-4abd-4d8b-978d-aa2b93457c94,1452.449,604.7263,1572998400000,CHxXcBbd2u,
ab134c4c-a702-41bc-8fe6-ccc7c95cc3df.extra_data.json,,0.0,3928075,com.sec.android.app.shealth,1584111600865,1584025200801,ab134c4c-a702-41bc-8fe6-ccc7c95cc3df,1547.9884,226.08997,1584057600000,CHxXcBbd2u,
28a38f00-280f-46ec-bb90-d0f123ac85d8.extra_data.json,,0.0,6272878,com.sec.android.app.shealth,1573570801211,1573484400792,28a38f00-280f-46ec-bb90-d0f123ac85d8,1509.2416,419.1775,1573516800000,CHxXcBbd2u,
9f011654-42b7-425d-a3fe-8807b11fb888.extra_data.json,,0.0,1171970,com.sec.android.app.shealth,1584630001807,1584543600969,9f011654-42b7-425d-a3fe-8807b11fb888,1599.7201,70.939995,1584576000000,CHxXcBbd2u,
f791aaf0-6ffe-4673-ab61-94158f8b04d0.extra_data.json,,0.0,182224,com.sec.android.app.shealth,1581260401057,1581174000927,f791aaf0-6ffe-4673-ab61-94158f8b04d0,1618.2975,10.349998,1581206400000,CHxXcBbd2u,
8b25002c-1f3f-4982-93c1-b2301067a68d.extra_data.json,,0.0,6782621,com.sec.android.app.shealth,1574091357751,1574003721904,8b25002c-1f3f-4982-93c1-b2301067a68d,1499.6403,477.37982,1574035200000,CHxXcBbd2u,
fc50556c-4ea2-4209-b78d-b193b284f40e.extra_data.json,,0.0,277472,com.sec.android.app.shealth,1577848072295,1575903600704,fc50556c-4ea2-4209-b78d-b193b284f40e,1616.5098,14.770001,1575936000000,CHxXcBbd2u,
2b834c27-e682-47cf-b9f1-16a54b7ad076.extra_data.json,,0.0,2322190,com.sec.android.app.shealth,1577848072432,1576423229086,2b834c27-e682-47cf-b9f1-16a54b7ad076,1578.1306,173.775,1576454400000,CHxXcBbd2u,
e2a9f749-b0fe-463f-a097-895ff1ed3dd9.extra_data.json,,0.0,161547,com.sec.android.app.shealth,1581778801200,1581692489140,e2a9f749-b0fe-463f-a097-895ff1ed3dd9,1618.6857,9.229998,1581724800000,CHxXcBbd2u,
0acb5c81-d705-42d0-9079-6a3a6b91cb18.extra_data.json,,0.0,2149969,com.sec.android.app.shealth,1574607631648,1574521200595,0acb5c81-d705-42d0-9079-6a3a6b91cb18,1586.899,124.939995,1574553600000,CHxXcBbd2u,
f77e2967-b46f-4c50-9e98-4122eff8e731.extra_data.json,,0.0,5122883,com.sec.android.app.shealth,1585148400959,1585062000786,f77e2967-b46f-4c50-9e98-4122eff8e731,1525.562,270.70132,1585094400000,CHxXcBbd2u,
0532725b-7532-4c7d-9b50-ce51dacd19d2.extra_data.json,,0.0,6355351,com.sec.android.app.shealth,1575131522167,1575039601861,0532725b-7532-4c7d-9b50-ce51dacd19d2,1507.6881,388.69128,1575072000000,CHxXcBbd2u,
b6df0005-766b-43ac-9841-39d90f38dbc6.extra_data.json,,0.0,319491,com.sec.android.app.shealth,1582297201385,1582210801371,b6df0005-766b-43ac-9841-39d90f38dbc6,1615.7211,18.009998,1582243200000,CHxXcBbd2u,
24659973-ca32-42b7-8edc-a7a4bb999ea8.extra_data.json,,0.0,3763872,com.sec.android.app.shealth,1585666835656,1585580400536,24659973-ca32-42b7-8edc-a7a4bb999ea8,1551.0704,211.44669,1585612800000,CHxXcBbd2u,
620693b9-cc8c-405a-bc7c-eb8a9d27419c.extra_data.json,,0.0,2234441,com.sec.android.app.shealth,1577848072706,1576940521556,620693b9-cc8c-405a-bc7c-eb8a9d27419c,1579.7777,131.03015,1576972800000,CHxXcBbd2u,
0ecda201-8ed0-4ad0-8d5b-3d2e6a1129df.extra_data.json,,0.0,4112798,com.sec.android.app.shealth,1586185202241,1586098800977,0ecda201-8ed0-4ad0-8d5b-3d2e6a1129df,1544.5211,237.648,1586131200000,CHxXcBbd2u,
fcc777e2-7df1-4d20-bf8d-a95b42348a67.extra_data.json,,0.0,2235983,com.sec.android.app.shealth,1581606001719,1581519601698,fcc777e2-7df1-4d20-bf8d-a95b42348a67,1579.7487,126.41999,1581552000000,CHxXcBbd2u,
8633feca-8bf9-4573-b10f-d85b45a6bd03.extra_data.json,,0.0,4372958,com.sec.android.app.shealth,1582815602288,1582729200570,8633feca-8bf9-4573-b10f-d85b45a6bd03,1539.638,265.65598,1582761600000,CHxXcBbd2u,
fe47ed1a-7c5c-44d4-9dd4-288077564ac3.extra_data.json,,0.0,8281505,com.sec.android.app.shealth,1577848073043,1577458800739,fe47ed1a-7c5c-44d4-9dd4-288077564ac3,1466.275,488.06708,1577491200000,CHxXcBbd2u,
f62422c6-11a0-4da5-bc1c-9ae2e00e1152.extra_data.json,,0.0,5048022,com.sec.android.app.shealth,1578841201754,1578754800912,f62422c6-11a0-4da5-bc1c-9ae2e00e1152,1526.967,298.81512,1578787200000,CHxXcBbd2u,
8c60c4f2-eb1f-414c-bb69-b9da70114735.extra_data.json,,0.0,1838910,com.sec.android.app.shealth,1586703601562,1586617200724,8c60c4f2-eb1f-414c-bb69-b9da70114735,1587.2017,116.96982,1586649600000,CHxXcBbd2u,
1e29e750-29bb-4aac-a54c-f8948036319e.extra_data.json,,0.0,2109314,com.sec.android.app.shealth,1583334001406,1583247600252,1e29e750-29bb-4aac-a54c-f8948036319e,1582.1263,121.28251,1583280000000,CHxXcBbd2u,
356a7c38-6f10-4f29-a02d-8a7384605ca0.extra_data.json,,0.0,2870299,com.sec.android.app.shealth,1582124401774,1582038000602,356a7c38-6f10-4f29-a02d-8a7384605ca0,1567.8428,157.08005,1582070400000,CHxXcBbd2u,
